d	s	a	m_i
769	5	5954	0	0	0	0	0
770	5	5956	0	0	0	0	0
771	5	5958	0	0	0	0	0
772	5	5966	0	0	0	0	0
773	5	5972	0	0	0	0	0
774	5	5974	0	0	0	0	0
775	5	5976	0	0	0	0	0
776	5	5982	0	0	0	0	0
777	5	5992	0	0	0	0	0
778	5	5997	0	0	0	0	0
779	5	5998	0	0	0	0	0
780	5	6001	0	0	0	0	0
781	5	6003	0	0	0	0	0
782	5	6016	0	0	0	0	0
783	5	6021	0	0	0	0	0
784	5	6033	0	0	0	0	0
785	5	6038	0	0	0	0	0
786	5	6041	0	0	0	0	0
787	5	6051	0	0	0	0	0
788	5	6058	0	0	0	0	0
789	5	6061	0	0	0	0	0
790	5	6062	0	0	0	0	0
791	5	6064	0	0	0	0	0
792	5	6068	0	0	0	0	0
793	5	6073	0	0	0	0	0
794	5	6084	0	0	0	0	0
795	5	6086	0	0	0	0	0
796	5	6088	0	0	0	0	0
797	5	6094	0	0	0	0	0
798	5	6097	0	0	0	0	0
799	5	6099	0	0	0	0	0
800	5	6102	0	0	0	0	0
801	5	6109	0	0	0	0	0
802	5	6116	0	0	0	0	0
803	5	6122	0	0	0	0	0
804	5	6123	0	0	0	0	0
805	5	6129	0	0	0	0	0
806	5	6131	0	0	0	0	0
807	5	6133	0	0	0	0	0
808	5	6134	0	0	0	0	0
809	5	6136	0	0	0	0	0
810	5	6142	0	0	0	0	0
811	5	6146	0	0	0	0	0
812	5	6152	0	0	0	0	0
813	5	6154	0	0	0	0	0
814	5	6161	0	0	0	0	0
815	5	6166	0	0	0	0	0
816	5	6169	0	0	0	0	0
817	5	6173	0	0	0	0	0
818	5	6181	0	0	0	0	0
819	5	6188	0	0	0	0	0
820	5	6189	0	0	0	0	0
821	5	6194	0	0	0	0	0
822	5	6197	0	0	0	0	0
823	5	6201	0	0	0	0	0
824	5	6204	0	0	0	0	0
825	5	6217	0	0	0	0	0
826	5	6223	0	0	0	0	0
827	5	6228	0	0	0	0	0
828	5	6243	0	0	0	0	0
829	5	6249	0	0	0	0	0
